19:49:49
Time [s]    Obiekt 1       Obiekt 2
4.95  -  x: 519, y: 438  |  x: 519, y: 438
4.96  -  x: 519, y: 438  |  x: 519, y: 438
4.97  -  x: 519, y: 438  |  x: 519, y: 438
4.98  -  x: 519, y: 438  |  x: 519, y: 438
4.99  -  x: 519, y: 438  |  x: 519, y: 438
5  -  x: 519, y: 438  |  x: 519, y: 438
5.01  -  x: 519, y: 438  |  x: 519, y: 438
5.02  -  x: 520, y: 439  |  x: 520, y: 439
5.03  -  x: 520, y: 439  |  x: 520, y: 439
5.04  -  x: 519, y: 438  |  x: 519, y: 438
5.05  -  x: 519, y: 438  |  x: 519, y: 438
5.06  -  x: 519, y: 438  |  x: 519, y: 438
5.07  -  x: 519, y: 438  |  x: 519, y: 438
5.08  -  x: 518, y: 437  |  x: 518, y: 437
5.09  -  x: 518, y: 437  |  x: 518, y: 437
5.1  -  x: 517, y: 438  |  x: 517, y: 438
5.11  -  x: 517, y: 438  |  x: 517, y: 438
5.12  -  x: 517, y: 438  |  x: 517, y: 438
5.13  -  x: 516, y: 438  |  x: 516, y: 438
5.14  -  x: 516, y: 438  |  x: 516, y: 438
5.15  -  x: 516, y: 438  |  x: 516, y: 438
5.16  -  x: 518, y: 439  |  x: 518, y: 439
5.17  -  x: 518, y: 439  |  x: 518, y: 439
5.18  -  x: 518, y: 439  |  x: 518, y: 439
5.19  -  x: 516, y: 438  |  x: 516, y: 438
5.2  -  x: 516, y: 438  |  x: 516, y: 438
5.21  -  x: 516, y: 438  |  x: 516, y: 438
5.22  -  x: 516, y: 438  |  x: 516, y: 438
5.23  -  x: 516, y: 438  |  x: 516, y: 438
5.24  -  x: 516, y: 438  |  x: 516, y: 438
5.25  -  x: 516, y: 438  |  x: 516, y: 438
5.26  -  x: 516, y: 438  |  x: 516, y: 438
5.27  -  x: 516, y: 438  |  x: 516, y: 438
5.28  -  x: 516, y: 439  |  x: 516, y: 439
5.29  -  x: 516, y: 439  |  x: 516, y: 439
5.3  -  x: 516, y: 439  |  x: 516, y: 439
5.31  -  x: 518, y: 439  |  x: 518, y: 439
5.32  -  x: 518, y: 439  |  x: 518, y: 439
5.33  -  x: 518, y: 439  |  x: 518, y: 439
5.34  -  x: 520, y: 440  |  x: 520, y: 440
5.35  -  x: 520, y: 440  |  x: 520, y: 440
5.36  -  x: 520, y: 440  |  x: 520, y: 440
5.37  -  x: 520, y: 440  |  x: 520, y: 440
5.38  -  x: 520, y: 440  |  x: 520, y: 440
5.39  -  x: 520, y: 440  |  x: 520, y: 440
5.4  -  x: 518, y: 440  |  x: 518, y: 440
5.41  -  x: 518, y: 440  |  x: 518, y: 440
5.42  -  x: 518, y: 440  |  x: 518, y: 440
5.43  -  x: 519, y: 438  |  x: 519, y: 438
5.44  -  x: 519, y: 438  |  x: 519, y: 438
5.45  -  x: 519, y: 438  |  x: 519, y: 438
5.46  -  x: 519, y: 438  |  x: 519, y: 438
5.47  -  x: 519, y: 438  |  x: 519, y: 438
5.48  -  x: 519, y: 438  |  x: 519, y: 438
5.49  -  x: 519, y: 438  |  x: 519, y: 438
5.5  -  x: 520, y: 440  |  x: 520, y: 440
5.51  -  x: 520, y: 440  |  x: 520, y: 440
5.52  -  x: 520, y: 440  |  x: 520, y: 440
5.53  -  x: 521, y: 439  |  x: 521, y: 439
5.54  -  x: 521, y: 439  |  x: 521, y: 439
5.55  -  x: 521, y: 439  |  x: 521, y: 439
5.56  -  x: 520, y: 442  |  x: 520, y: 442
5.57  -  x: 520, y: 442  |  x: 520, y: 442
5.58  -  x: 520, y: 443  |  x: 520, y: 443
5.59  -  x: 520, y: 443  |  x: 520, y: 443
5.6  -  x: 520, y: 443  |  x: 520, y: 443
5.61  -  x: 520, y: 443  |  x: 520, y: 443
5.62  -  x: 520, y: 443  |  x: 520, y: 443
5.63  -  x: 520, y: 443  |  x: 520, y: 443
5.64  -  x: 521, y: 442  |  x: 521, y: 442
5.65  -  x: 521, y: 442  |  x: 521, y: 442
5.66  -  x: 521, y: 442  |  x: 521, y: 442
5.67  -  x: 518, y: 446  |  x: 518, y: 446
5.68  -  x: 518, y: 446  |  x: 518, y: 446
5.69  -  x: 518, y: 446  |  x: 518, y: 446
5.7  -  x: 518, y: 446  |  x: 518, y: 446
5.71  -  x: 518, y: 446  |  x: 518, y: 446
5.72  -  x: 518, y: 446  |  x: 518, y: 446
5.73  -  x: 520, y: 449  |  x: 520, y: 449
5.74  -  x: 520, y: 449  |  x: 520, y: 449
5.75  -  x: 520, y: 449  |  x: 520, y: 449
5.76  -  x: 515, y: 451  |  x: 515, y: 451
5.77  -  x: 515, y: 451  |  x: 515, y: 451
5.78  -  x: 515, y: 451  |  x: 515, y: 451
5.79  -  x: 520, y: 453  |  x: 520, y: 453
5.8  -  x: 520, y: 453  |  x: 520, y: 453
5.81  -  x: 520, y: 453  |  x: 520, y: 453
5.82  -  x: 520, y: 453  |  x: 520, y: 453
5.83  -  x: 520, y: 453  |  x: 520, y: 453
5.84  -  x: 520, y: 453  |  x: 520, y: 453
5.85  -  x: 520, y: 454  |  x: 520, y: 454
5.86  -  x: 520, y: 454  |  x: 520, y: 454
5.87  -  x: 520, y: 454  |  x: 520, y: 454
5.88  -  x: 518, y: 455  |  x: 518, y: 455
5.89  -  x: 518, y: 455  |  x: 518, y: 455
5.9  -  x: 518, y: 455  |  x: 518, y: 455
5.91  -  x: 518, y: 455  |  x: 518, y: 455
5.92  -  x: 518, y: 455  |  x: 518, y: 455
5.93  -  x: 518, y: 455  |  x: 518, y: 455
5.94  -  x: 518, y: 455  |  x: 518, y: 455
5.95  -  x: 518, y: 455  |  x: 518, y: 455
5.96  -  x: 518, y: 455  |  x: 518, y: 455
5.97  -  x: 518, y: 455  |  x: 518, y: 455
5.98  -  x: 518, y: 455  |  x: 518, y: 455
5.99  -  x: 518, y: 455  |  x: 518, y: 455
6  -  x: 518, y: 451  |  x: 518, y: 451
6.01  -  x: 518, y: 451  |  x: 518, y: 451
6.02  -  x: 518, y: 451  |  x: 518, y: 451
6.03  -  x: 518, y: 446  |  x: 518, y: 446
6.04  -  x: 518, y: 446  |  x: 518, y: 446
6.05  -  x: 518, y: 446  |  x: 518, y: 446
6.06  -  x: 518, y: 441  |  x: 518, y: 441
6.07  -  x: 518, y: 441  |  x: 518, y: 441
6.08  -  x: 518, y: 441  |  x: 518, y: 441
6.09  -  x: 518, y: 436  |  x: 518, y: 436
6.1  -  x: 518, y: 436  |  x: 518, y: 436
6.11  -  x: 518, y: 436  |  x: 518, y: 436
6.12  -  x: 518, y: 431  |  x: 518, y: 431
6.13  -  x: 518, y: 431  |  x: 518, y: 431
6.14  -  x: 518, y: 431  |  x: 518, y: 431
6.15  -  x: 518, y: 426  |  x: 518, y: 426
6.16  -  x: 518, y: 426  |  x: 518, y: 426
6.17  -  x: 518, y: 426  |  x: 518, y: 426
6.18  -  x: 518, y: 421  |  x: 518, y: 421
6.19  -  x: 518, y: 421  |  x: 518, y: 421
6.2  -  x: 518, y: 421  |  x: 518, y: 421
6.21  -  x: 453, y: 370  |  x: 453, y: 370
6.22  -  x: 453, y: 370  |  x: 453, y: 370
6.23  -  x: 453, y: 370  |  x: 453, y: 370
6.24  -  x: 450, y: 379  |  x: 450, y: 379
6.25  -  x: 450, y: 379  |  x: 450, y: 379
6.26  -  x: 450, y: 379  |  x: 450, y: 379
6.27  -  x: 449, y: 383  |  x: 449, y: 383
6.28  -  x: 449, y: 383  |  x: 449, y: 383
6.29  -  x: 449, y: 383  |  x: 449, y: 383
6.3  -  x: 449, y: 383  |  x: 449, y: 383
6.31  -  x: 449, y: 383  |  x: 449, y: 383
6.32  -  x: 449, y: 383  |  x: 449, y: 383
6.33  -  x: 446, y: 388  |  x: 446, y: 388
6.34  -  x: 446, y: 388  |  x: 446, y: 388
6.35  -  x: 446, y: 388  |  x: 446, y: 388
6.36  -  x: 447, y: 376  |  x: 447, y: 376
6.37  -  x: 447, y: 376  |  x: 447, y: 376
6.38  -  x: 447, y: 376  |  x: 447, y: 376
6.39  -  x: 447, y: 376  |  x: 447, y: 376
6.4  -  x: 447, y: 376  |  x: 447, y: 376
6.41  -  x: 447, y: 376  |  x: 447, y: 376
6.42  -  x: 445, y: 379  |  x: 445, y: 379
6.43  -  x: 445, y: 379  |  x: 445, y: 379
6.44  -  x: 445, y: 379  |  x: 445, y: 379
6.45  -  x: 445, y: 374  |  x: 445, y: 374
6.46  -  x: 445, y: 374  |  x: 445, y: 374
6.47  -  x: 445, y: 374  |  x: 445, y: 374
6.48  -  x: 444, y: 383  |  x: 444, y: 383
6.49  -  x: 444, y: 383  |  x: 444, y: 383
6.5  -  x: 444, y: 383  |  x: 444, y: 383
6.51  -  x: 442, y: 381  |  x: 442, y: 381
6.52  -  x: 442, y: 381  |  x: 442, y: 381
6.53  -  x: 442, y: 381  |  x: 442, y: 381
6.54  -  x: 442, y: 381  |  x: 442, y: 381
6.55  -  x: 442, y: 381  |  x: 442, y: 381
6.56  -  x: 442, y: 381  |  x: 442, y: 381
6.57  -  x: 443, y: 386  |  x: 443, y: 386
6.58  -  x: 443, y: 386  |  x: 443, y: 386
6.59  -  x: 443, y: 386  |  x: 443, y: 386
6.6  -  x: 441, y: 390  |  x: 441, y: 390
6.61  -  x: 441, y: 390  |  x: 441, y: 390
6.62  -  x: 441, y: 390  |  x: 441, y: 390
6.63  -  x: 441, y: 390  |  x: 441, y: 390
6.64  -  x: 441, y: 390  |  x: 441, y: 390
6.65  -  x: 443, y: 391  |  x: 443, y: 391
6.66  -  x: 443, y: 391  |  x: 443, y: 391
6.67  -  x: 443, y: 391  |  x: 443, y: 391
6.68  -  x: 437, y: 397  |  x: 437, y: 397
6.69  -  x: 437, y: 397  |  x: 437, y: 397
6.7  -  x: 437, y: 397  |  x: 437, y: 397
6.71  -  x: 437, y: 397  |  x: 437, y: 397
6.72  -  x: 438, y: 394  |  x: 438, y: 394
6.73  -  x: 438, y: 394  |  x: 438, y: 394
6.74  -  x: 438, y: 394  |  x: 438, y: 394
6.75  -  x: 438, y: 394  |  x: 438, y: 394
6.76  -  x: 438, y: 394  |  x: 438, y: 394
6.77  -  x: 438, y: 394  |  x: 438, y: 394
6.78  -  x: 438, y: 394  |  x: 438, y: 394
6.79  -  x: 438, y: 394  |  x: 438, y: 394
6.8  -  x: 441, y: 397  |  x: 441, y: 397
6.81  -  x: 441, y: 397  |  x: 441, y: 397
6.82  -  x: 441, y: 397  |  x: 441, y: 397
6.83  -  x: 441, y: 398  |  x: 441, y: 398
6.84  -  x: 441, y: 398  |  x: 441, y: 398
6.85  -  x: 441, y: 398  |  x: 441, y: 398
6.86  -  x: 441, y: 398  |  x: 441, y: 398
6.87  -  x: 441, y: 398  |  x: 441, y: 398
6.88  -  x: 441, y: 398  |  x: 441, y: 398
6.89  -  x: 440, y: 397  |  x: 440, y: 397
6.9  -  x: 440, y: 397  |  x: 440, y: 397
6.91  -  x: 440, y: 397  |  x: 440, y: 397
6.92  -  x: 440, y: 391  |  x: 440, y: 391
6.93  -  x: 440, y: 391  |  x: 440, y: 391
6.94  -  x: 440, y: 391  |  x: 440, y: 391
6.95  -  x: 440, y: 391  |  x: 440, y: 391
6.96  -  x: 440, y: 391  |  x: 440, y: 391
6.97  -  x: 440, y: 391  |  x: 440, y: 391
6.98  -  x: 441, y: 397  |  x: 441, y: 397
6.99  -  x: 441, y: 397  |  x: 441, y: 397
7  -  x: 441, y: 397  |  x: 441, y: 397
7.01  -  x: 440, y: 397  |  x: 440, y: 397
7.02  -  x: 440, y: 397  |  x: 440, y: 397
7.03  -  x: 440, y: 397  |  x: 440, y: 397
7.04  -  x: 438, y: 400  |  x: 438, y: 400
7.05  -  x: 438, y: 400  |  x: 438, y: 400
7.06  -  x: 438, y: 400  |  x: 438, y: 400
7.07  -  x: 432, y: 408  |  x: 432, y: 408
7.08  -  x: 432, y: 408  |  x: 432, y: 408
7.09  -  x: 432, y: 408  |  x: 432, y: 408
7.1  -  x: 432, y: 408  |  x: 432, y: 408
7.11  -  x: 432, y: 408  |  x: 432, y: 408
7.12  -  x: 432, y: 408  |  x: 432, y: 408
7.13  -  x: 432, y: 398  |  x: 432, y: 398
7.14  -  x: 432, y: 398  |  x: 432, y: 398
7.15  -  x: 432, y: 398  |  x: 432, y: 398
7.16  -  x: 432, y: 398  |  x: 432, y: 398
7.17  -  x: 432, y: 398  |  x: 432, y: 398
7.18  -  x: 432, y: 398  |  x: 432, y: 398
7.19  -  x: 432, y: 398  |  x: 432, y: 398
7.2  -  x: 432, y: 398  |  x: 432, y: 398
7.21  -  x: 432, y: 398  |  x: 432, y: 398
7.22  -  x: 428, y: 403  |  x: 428, y: 403
7.23  -  x: 428, y: 403  |  x: 428, y: 403
7.24  -  x: 428, y: 403  |  x: 428, y: 403
7.25  -  x: 430, y: 398  |  x: 430, y: 398
7.26  -  x: 430, y: 398  |  x: 430, y: 398
7.27  -  x: 430, y: 398  |  x: 430, y: 398
7.28  -  x: 430, y: 398  |  x: 430, y: 398
7.29  -  x: 430, y: 398  |  x: 430, y: 398
7.3  -  x: 430, y: 398  |  x: 430, y: 398
7.31  -  x: 425, y: 393  |  x: 425, y: 393
7.32  -  x: 425, y: 393  |  x: 425, y: 393
7.33  -  x: 425, y: 393  |  x: 425, y: 393
7.34  -  x: 425, y: 393  |  x: 425, y: 393
7.35  -  x: 425, y: 393  |  x: 425, y: 393
7.36  -  x: 425, y: 393  |  x: 425, y: 393
7.37  -  x: 425, y: 393  |  x: 425, y: 393
7.38  -  x: 425, y: 393  |  x: 425, y: 393
7.39  -  x: 415, y: 393  |  x: 415, y: 393
7.4  -  x: 415, y: 393  |  x: 415, y: 393
7.41  -  x: 415, y: 393  |  x: 415, y: 393
7.42  -  x: 415, y: 393  |  x: 415, y: 393
7.43  -  x: 415, y: 393  |  x: 415, y: 393
7.44  -  x: 415, y: 393  |  x: 415, y: 393
7.45  -  x: 415, y: 393  |  x: 415, y: 393
7.46  -  x: 415, y: 393  |  x: 415, y: 393
7.47  -  x: 415, y: 393  |  x: 415, y: 393
7.48  -  x: 415, y: 393  |  x: 415, y: 393
7.49  -  x: 415, y: 393  |  x: 415, y: 393
7.5  -  x: 415, y: 393  |  x: 415, y: 393
7.51  -  x: 415, y: 393  |  x: 415, y: 393
7.52  -  x: 415, y: 393  |  x: 415, y: 393
7.53  -  x: 415, y: 393  |  x: 415, y: 393
7.54  -  x: 415, y: 393  |  x: 415, y: 393
7.55  -  x: 415, y: 393  |  x: 415, y: 393
7.56  -  x: 415, y: 393  |  x: 415, y: 393
7.57  -  x: 415, y: 393  |  x: 415, y: 393
7.58  -  x: 415, y: 393  |  x: 415, y: 393
7.59  -  x: 415, y: 393  |  x: 415, y: 393
7.6  -  x: 415, y: 393  |  x: 415, y: 393
7.61  -  x: 415, y: 393  |  x: 415, y: 393
7.62  -  x: 415, y: 393  |  x: 415, y: 393
7.63  -  x: 415, y: 393  |  x: 415, y: 393
7.64  -  x: 415, y: 393  |  x: 415, y: 393
7.65  -  x: 415, y: 393  |  x: 415, y: 393
7.66  -  x: 415, y: 393  |  x: 415, y: 393
7.67  -  x: 415, y: 393  |  x: 415, y: 393
7.68  -  x: 415, y: 393  |  x: 415, y: 393
7.69  -  x: 506, y: 454  |  x: 506, y: 454
7.7  -  x: 506, y: 454  |  x: 506, y: 454
7.71  -  x: 506, y: 454  |  x: 506, y: 454
7.72  -  x: 510, y: 448  |  x: 510, y: 448
7.73  -  x: 510, y: 448  |  x: 510, y: 448
7.74  -  x: 510, y: 448  |  x: 510, y: 448
7.75  -  x: 514, y: 440  |  x: 514, y: 440
7.76  -  x: 514, y: 440  |  x: 514, y: 440
7.77  -  x: 514, y: 440  |  x: 514, y: 440
7.78  -  x: 514, y: 441  |  x: 514, y: 441
7.79  -  x: 514, y: 441  |  x: 514, y: 441
7.8  -  x: 514, y: 441  |  x: 514, y: 441
7.81  -  x: 514, y: 441  |  x: 514, y: 441
7.82  -  x: 514, y: 439  |  x: 514, y: 439
7.83  -  x: 514, y: 439  |  x: 514, y: 439
7.84  -  x: 514, y: 439  |  x: 514, y: 439
7.85  -  x: 514, y: 439  |  x: 514, y: 439
7.86  -  x: 514, y: 439  |  x: 514, y: 439
7.87  -  x: 511, y: 442  |  x: 511, y: 442
7.88  -  x: 511, y: 442  |  x: 511, y: 442
7.89  -  x: 511, y: 442  |  x: 511, y: 442
7.9  -  x: 511, y: 442  |  x: 511, y: 442
7.91  -  x: 511, y: 442  |  x: 511, y: 442
7.92  -  x: 511, y: 442  |  x: 511, y: 442
7.93  -  x: 513, y: 437  |  x: 513, y: 437
7.94  -  x: 513, y: 437  |  x: 513, y: 437
7.95  -  x: 513, y: 437  |  x: 513, y: 437
7.96  -  x: 513, y: 438  |  x: 513, y: 438
7.97  -  x: 513, y: 438  |  x: 513, y: 438
7.98  -  x: 513, y: 438  |  x: 513, y: 438
7.99  -  x: 513, y: 438  |  x: 513, y: 438
8  -  x: 513, y: 438  |  x: 513, y: 438
8.01  -  x: 513, y: 438  |  x: 513, y: 438
8.02  -  x: 514, y: 434  |  x: 514, y: 434
8.03  -  x: 514, y: 434  |  x: 514, y: 434
8.04  -  x: 514, y: 434  |  x: 514, y: 434
8.05  -  x: 513, y: 437  |  x: 513, y: 437
8.06  -  x: 513, y: 437  |  x: 513, y: 437
8.07  -  x: 513, y: 437  |  x: 513, y: 437
8.08  -  x: 513, y: 439  |  x: 513, y: 439
8.09  -  x: 513, y: 439  |  x: 513, y: 439
8.1  -  x: 513, y: 439  |  x: 513, y: 439
8.11  -  x: 513, y: 437  |  x: 513, y: 437
8.12  -  x: 513, y: 437  |  x: 513, y: 437
8.13  -  x: 513, y: 437  |  x: 513, y: 437
8.14  -  x: 513, y: 437  |  x: 513, y: 437
8.15  -  x: 513, y: 437  |  x: 513, y: 437
8.16  -  x: 513, y: 437  |  x: 513, y: 437
8.17  -  x: 512, y: 441  |  x: 512, y: 441
8.18  -  x: 512, y: 441  |  x: 512, y: 441
8.19  -  x: 512, y: 441  |  x: 512, y: 441
8.2  -  x: 514, y: 435  |  x: 514, y: 435
8.21  -  x: 514, y: 435  |  x: 514, y: 435
8.22  -  x: 514, y: 435  |  x: 514, y: 435
8.23  -  x: 513, y: 439  |  x: 513, y: 439
8.24  -  x: 513, y: 439  |  x: 513, y: 439
8.25  -  x: 513, y: 439  |  x: 513, y: 439
8.26  -  x: 513, y: 439  |  x: 513, y: 439
8.27  -  x: 513, y: 439  |  x: 513, y: 439
8.28  -  x: 513, y: 439  |  x: 513, y: 439
8.29  -  x: 513, y: 436  |  x: 513, y: 436
8.3  -  x: 513, y: 436  |  x: 513, y: 436
8.31  -  x: 513, y: 436  |  x: 513, y: 436
8.32  -  x: 513, y: 436  |  x: 513, y: 436
8.33  -  x: 513, y: 438  |  x: 513, y: 438
8.34  -  x: 513, y: 438  |  x: 513, y: 438
8.35  -  x: 514, y: 436  |  x: 514, y: 436
8.36  -  x: 514, y: 436  |  x: 514, y: 436
8.37  -  x: 514, y: 436  |  x: 514, y: 436
8.38  -  x: 514, y: 436  |  x: 514, y: 436
8.39  -  x: 514, y: 436  |  x: 514, y: 436
8.4  -  x: 514, y: 436  |  x: 514, y: 436
8.41  -  x: 514, y: 434  |  x: 514, y: 434
8.42  -  x: 514, y: 434  |  x: 514, y: 434
8.43  -  x: 514, y: 434  |  x: 514, y: 434
8.44  -  x: 513, y: 437  |  x: 513, y: 437
8.45  -  x: 513, y: 437  |  x: 513, y: 437
8.46  -  x: 513, y: 437  |  x: 513, y: 437
8.47  -  x: 513, y: 437  |  x: 513, y: 437
8.48  -  x: 513, y: 437  |  x: 513, y: 437
8.49  -  x: 513, y: 437  |  x: 513, y: 437
8.5  -  x: 511, y: 440  |  x: 511, y: 440
8.51  -  x: 511, y: 440  |  x: 511, y: 440
8.52  -  x: 511, y: 440  |  x: 511, y: 440
8.53  -  x: 512, y: 439  |  x: 512, y: 439
8.54  -  x: 512, y: 439  |  x: 512, y: 439
8.55  -  x: 512, y: 439  |  x: 512, y: 439
8.56  -  x: 513, y: 436  |  x: 513, y: 436
8.57  -  x: 513, y: 436  |  x: 513, y: 436
8.58  -  x: 513, y: 436  |  x: 513, y: 436
8.59  -  x: 512, y: 438  |  x: 512, y: 438
8.6  -  x: 512, y: 438  |  x: 512, y: 438
8.61  -  x: 512, y: 438  |  x: 512, y: 438
8.62  -  x: 512, y: 438  |  x: 512, y: 438
8.63  -  x: 512, y: 438  |  x: 512, y: 438
8.64  -  x: 512, y: 438  |  x: 512, y: 438
8.65  -  x: 511, y: 440  |  x: 511, y: 440
8.66  -  x: 511, y: 440  |  x: 511, y: 440
8.67  -  x: 511, y: 440  |  x: 511, y: 440
8.68  -  x: 512, y: 436  |  x: 512, y: 436
8.69  -  x: 512, y: 436  |  x: 512, y: 436
8.7  -  x: 512, y: 436  |  x: 512, y: 436
8.71  -  x: 512, y: 436  |  x: 512, y: 436
8.72  -  x: 512, y: 436  |  x: 512, y: 436
8.73  -  x: 512, y: 436  |  x: 512, y: 436
8.74  -  x: 512, y: 436  |  x: 512, y: 436
8.75  -  x: 511, y: 441  |  x: 511, y: 441
8.76  -  x: 511, y: 441  |  x: 511, y: 441
8.77  -  x: 511, y: 439  |  x: 511, y: 439
8.78  -  x: 511, y: 439  |  x: 511, y: 439
8.79  -  x: 511, y: 439  |  x: 511, y: 439
8.8  -  x: 511, y: 439  |  x: 511, y: 439
8.81  -  x: 511, y: 439  |  x: 511, y: 439
8.82  -  x: 511, y: 439  |  x: 511, y: 439
8.83  -  x: 511, y: 441  |  x: 511, y: 441
8.84  -  x: 511, y: 441  |  x: 511, y: 441
8.85  -  x: 511, y: 441  |  x: 511, y: 441
8.86  -  x: 511, y: 441  |  x: 511, y: 441
8.87  -  x: 511, y: 441  |  x: 511, y: 441
8.88  -  x: 511, y: 441  |  x: 511, y: 441
8.89  -  x: 511, y: 440  |  x: 511, y: 440
8.9  -  x: 511, y: 440  |  x: 511, y: 440
8.91  -  x: 511, y: 440  |  x: 511, y: 440
8.92  -  x: 510, y: 440  |  x: 510, y: 440
8.93  -  x: 510, y: 440  |  x: 510, y: 440
8.94  -  x: 510, y: 440  |  x: 510, y: 440
8.95  -  x: 511, y: 438  |  x: 511, y: 438
8.96  -  x: 511, y: 438  |  x: 511, y: 438
8.97  -  x: 511, y: 438  |  x: 511, y: 438
8.98  -  x: 511, y: 438  |  x: 511, y: 438
8.99  -  x: 511, y: 438  |  x: 511, y: 438
9  -  x: 511, y: 438  |  x: 511, y: 438
9.01  -  x: 511, y: 437  |  x: 511, y: 437
9.02  -  x: 511, y: 437  |  x: 511, y: 437
9.03  -  x: 511, y: 437  |  x: 511, y: 437
9.04  -  x: 510, y: 437  |  x: 510, y: 437
9.05  -  x: 510, y: 437  |  x: 510, y: 437
9.06  -  x: 510, y: 437  |  x: 510, y: 437
9.07  -  x: 510, y: 439  |  x: 510, y: 439
9.08  -  x: 510, y: 439  |  x: 510, y: 439
9.09  -  x: 510, y: 439  |  x: 510, y: 439
9.1  -  x: 510, y: 439  |  x: 510, y: 439
9.11  -  x: 510, y: 439  |  x: 510, y: 439
9.12  -  x: 510, y: 439  |  x: 510, y: 439
9.13  -  x: 511, y: 430  |  x: 511, y: 430
9.14  -  x: 511, y: 430  |  x: 511, y: 430
9.15  -  x: 511, y: 430  |  x: 511, y: 430
9.16  -  x: 508, y: 440  |  x: 508, y: 440
9.17  -  x: 508, y: 440  |  x: 508, y: 440
9.18  -  x: 508, y: 440  |  x: 508, y: 440
9.19  -  x: 508, y: 440  |  x: 508, y: 440
9.2  -  x: 508, y: 440  |  x: 508, y: 440
9.21  -  x: 508, y: 440  |  x: 508, y: 440
9.22  -  x: 511, y: 431  |  x: 511, y: 431
9.23  -  x: 511, y: 431  |  x: 511, y: 431
9.24  -  x: 511, y: 431  |  x: 511, y: 431
9.25  -  x: 509, y: 434  |  x: 509, y: 434
9.26  -  x: 509, y: 434  |  x: 509, y: 434
9.27  -  x: 509, y: 434  |  x: 509, y: 434
9.28  -  x: 509, y: 432  |  x: 509, y: 432
9.29  -  x: 509, y: 432  |  x: 509, y: 432
9.3  -  x: 509, y: 432  |  x: 509, y: 432
9.31  -  x: 509, y: 430  |  x: 509, y: 430
9.32  -  x: 509, y: 430  |  x: 509, y: 430
9.33  -  x: 509, y: 430  |  x: 509, y: 430
9.34  -  x: 509, y: 430  |  x: 509, y: 430
9.35  -  x: 509, y: 430  |  x: 509, y: 430
9.36  -  x: 509, y: 430  |  x: 509, y: 430
9.37  -  x: 508, y: 431  |  x: 508, y: 431
9.38  -  x: 508, y: 431  |  x: 508, y: 431
9.39  -  x: 508, y: 431  |  x: 508, y: 431
9.4  -  x: 506, y: 443  |  x: 506, y: 443
9.41  -  x: 506, y: 443  |  x: 506, y: 443
9.42  -  x: 506, y: 443  |  x: 506, y: 443
9.43  -  x: 506, y: 443  |  x: 506, y: 443
9.44  -  x: 506, y: 443  |  x: 506, y: 443
9.45  -  x: 506, y: 443  |  x: 506, y: 443
9.46  -  x: 508, y: 429  |  x: 508, y: 429
9.47  -  x: 508, y: 429  |  x: 508, y: 429
9.48  -  x: 508, y: 429  |  x: 508, y: 429
9.49  -  x: 508, y: 430  |  x: 508, y: 430
9.5  -  x: 508, y: 430  |  x: 508, y: 430
9.51  -  x: 508, y: 430  |  x: 508, y: 430
9.52  -  x: 506, y: 432  |  x: 506, y: 432
9.53  -  x: 506, y: 432  |  x: 506, y: 432
9.54  -  x: 506, y: 432  |  x: 506, y: 432
9.55  -  x: 503, y: 432  |  x: 503, y: 432
9.56  -  x: 503, y: 432  |  x: 503, y: 432
9.57  -  x: 503, y: 432  |  x: 503, y: 432
9.58  -  x: 503, y: 432  |  x: 503, y: 432
9.59  -  x: 503, y: 432  |  x: 503, y: 432
9.6  -  x: 503, y: 432  |  x: 503, y: 432
9.61  -  x: 504, y: 432  |  x: 504, y: 432
9.62  -  x: 504, y: 432  |  x: 504, y: 432
9.63  -  x: 504, y: 432  |  x: 504, y: 432
9.64  -  x: 506, y: 429  |  x: 506, y: 429
9.65  -  x: 506, y: 429  |  x: 506, y: 429
9.66  -  x: 506, y: 429  |  x: 506, y: 429
9.67  -  x: 506, y: 429  |  x: 506, y: 429
9.68  -  x: 506, y: 429  |  x: 506, y: 429
9.69  -  x: 506, y: 429  |  x: 506, y: 429
9.7  -  x: 503, y: 434  |  x: 503, y: 434
9.71  -  x: 503, y: 434  |  x: 503, y: 434
9.72  -  x: 503, y: 434  |  x: 503, y: 434
9.73  -  x: 510, y: 425  |  x: 510, y: 425
9.74  -  x: 510, y: 425  |  x: 510, y: 425
9.75  -  x: 510, y: 425  |  x: 510, y: 425
9.76  -  x: 508, y: 425  |  x: 508, y: 425
9.77  -  x: 508, y: 425  |  x: 508, y: 425
9.78  -  x: 509, y: 425  |  x: 509, y: 425
9.79  -  x: 509, y: 425  |  x: 509, y: 425
9.8  -  x: 509, y: 425  |  x: 509, y: 425
9.81  -  x: 509, y: 425  |  x: 509, y: 425
9.82  -  x: 509, y: 425  |  x: 509, y: 425
9.83  -  x: 509, y: 425  |  x: 509, y: 425
9.84  -  x: 505, y: 432  |  x: 505, y: 432
9.85  -  x: 505, y: 432  |  x: 505, y: 432
9.86  -  x: 505, y: 432  |  x: 505, y: 432
9.87  -  x: 503, y: 436  |  x: 503, y: 436
9.88  -  x: 503, y: 436  |  x: 503, y: 436
9.89  -  x: 503, y: 436  |  x: 503, y: 436
9.9  -  x: 503, y: 436  |  x: 503, y: 436
9.91  -  x: 503, y: 436  |  x: 503, y: 436
9.92  -  x: 503, y: 436  |  x: 503, y: 436
9.93  -  x: 504, y: 432  |  x: 504, y: 432
