18:32:02
600
Time        Obiekt 1      Obiekt 2
[s]    |   [x] : [y]  |  [x] : [y]
37.9|115:308|288:200
38|111:292|288:200
38.1|111:280|288:200
38.2|111:266|288:200
38.3|110:242|288:200
38.4|113:217|288:200
38.5|120:204|288:200
38.6|127:193|288:200
38.7|131:183|288:200
38.8|143:172|288:200
38.9|160:168|288:200
39|164:164|288:200
39.1|185:161|288:200
39.2|198:161|288:200
39.3|218:158|288:200
39.4|230:153|288:200
39.5|254:152|288:200
39.6|280:153|288:200
39.7|284:153|288:200
39.8|311:151|288:200
39.9|334:153|288:200
40|350:154|288:200
40.1|374:156|288:200
40.2|392:159|288:200
40.3|412:165|288:200
40.4|428:178|288:200
40.5|437:192|288:200
40.6|440:208|288:200
40.7|431:232|288:200
40.8|425:254|288:200
40.9|416:266|288:200
41|409:277|288:200
41.1|393:288|288:200
41.2|382:294|288:200
41.3|364:303|288:200
41.4|353:308|288:200
41.5|332:311|288:200
41.6|309:308|288:200
41.7|292:303|288:200
41.8|282:300|288:200
41.9|243:286|288:200
42|217:273|288:200
42.1|200:266|288:200
42.2|185:259|288:200
42.3|168:246|288:200
42.4|154:232|288:200
42.5|138:210|288:200
42.6|133:201|288:200
42.7|124:190|288:200
42.8|117:187|288:200
42.9|110:185|288:200
43|103:185|288:200
43.1|99:186|288:200
43.2|97:192|288:200
43.3|93:199|288:200
43.4|94:211|288:200
43.5|96:221|288:200
43.6|97:239|288:200
43.7|97:257|288:200
43.8|97:270|288:200
43.9|100:292|288:200
44|102:312|288:200
44.1|103:325|288:200
44.2|111:342|288:200
44.3|116:349|288:200
44.4|123:357|288:200
44.5|130:365|288:200
44.6|140:374|288:200
44.7|141:379|288:200
44.8|145:382|288:200
44.9|154:387|288:200
45|166:392|288:200
45.1|181:393|288:200
45.2|197:395|288:200
45.3|221:406|288:200
45.4|244:416|288:200
45.5|258:423|288:200
45.6|276:430|288:200
45.7|291:435|288:200
45.8|317:437|288:200
45.9|340:437|288:200
46|358:432|288:200
46.1|376:425|288:200
46.2|410:423|288:200
46.3|442:415|288:200
46.4|467:404|288:200
46.5|486:374|288:200
46.6|487:368|288:200
46.7|501:335|288:200
46.8|511:309|288:200
46.9|511:309|288:200
47|511:309|288:200
47.1|511:309|288:200
47.2|511:309|288:200
47.3|511:309|288:200
47.4|511:309|288:200
47.5|511:309|288:200
47.6|511:309|288:200
47.7|511:309|288:200
47.8|511:309|288:200
47.9|511:309|288:200
48|462:303|288:200
48.1|457:322|288:200
48.2|450:341|288:200
48.3|440:345|288:200
48.4|434:337|288:200
48.5|422:309|288:200
48.6|415:292|288:200
48.7|401:265|288:200
48.8|398:249|288:200
48.9|391:228|288:200
49|387:213|288:200
49.1|380:189|288:200
49.2|371:176|288:200
49.3|361:165|288:200
49.4|345:147|288:200
49.5|324:136|288:200
49.6|306:137|288:200
49.7|282:136|288:200
49.8|247:136|288:200
49.9|221:143|288:200
50|204:148|288:200
50.1|182:156|288:200
50.2|166:165|288:200
50.3|158:171|288:200
50.4|151:180|288:200
50.5|143:190|288:200
50.6|136:209|288:200
50.7|130:231|288:200
50.8|128:246|288:200
50.9|125:260|288:200
51|124:284|288:200
51.1|127:303|288:200
51.2|125:316|288:200
51.3|126:330|288:200
51.4|126:340|288:200
51.5|127:350|288:200
51.6|125:351|288:200
51.7|128:354|288:200
51.8|125:359|288:200
51.9|126:362|288:200
52|125:364|288:200
52.1|129:368|288:200
52.2|131:372|288:200
52.3|133:380|288:200
52.4|133:384|288:200
52.5|132:387|288:200
52.6|135:390|288:200
52.7|130:391|288:200
52.8|132:396|288:200
52.9|136:403|288:200
53|147:416|288:200
53.1|157:422|288:200
53.2|175:430|288:200
53.3|191:436|288:200
53.4|202:435|288:200
53.5|207:433|288:200
53.6|212:422|288:200
53.7|224:420|288:200
53.8|236:416|288:200
53.9|265:409|288:200
54|275:406|288:200
54.1|307:408|288:200
54.2|338:421|288:200
54.3|356:428|288:200
54.4|387:437|288:200
54.5|416:441|288:200
54.6|426:444|288:200
54.7|440:435|288:200
54.8|443:429|288:200
54.9|471:419|288:200
55|493:413|288:200
55.1|519:400|288:200
55.2|522:392|288:200
55.3|539:381|288:200
55.4|549:361|288:200
55.5|562:345|288:200
55.6|552:319|288:200
55.7|552:291|288:200
55.8|549:278|288:200
55.9|546:262|288:200
56|536:236|288:200
56.1|527:208|288:200
56.2|525:201|288:200
56.3|518:182|288:200
56.4|518:175|288:200
56.5|514:155|288:200
56.6|512:135|288:200
56.7|510:126|288:200
56.8|492:118|288:200
56.9|471:109|288:200
57|447:100|288:200
57.1|425:94|288:200
57.2|401:93|288:200
57.3|373:90|288:200
57.4|352:89|288:200
57.5|336:91|288:200
57.6|313:101|288:200
57.7|294:108|288:200
57.8|269:124|288:200
57.9|252:133|288:200
58|224:138|288:200
58.1|200:148|288:200
58.2|183:155|288:200
58.3|162:167|288:200
58.4|152:175|288:200
58.5|144:183|288:200
58.6|132:193|288:200
58.7|131:204|288:200
58.8|128:214|288:200
58.9|126:226|288:200
59|125:239|288:200
59.1|123:260|288:200
59.2|125:280|288:200
59.3|127:295|288:200
59.4|132:322|288:200
59.5|136:343|288:200
59.6|142:353|288:200
59.7|150:362|288:200
59.8|163:376|288:200
59.9|172:383|288:200
60|190:392|288:200
